Manager,User,RoleName,Department,ID
Manager25,User750,Role337,Dept1,750
Manager22,User856,Role1213,Dept1,856
Manager31,User542,Role376,Dept1,542
Manager50,User402,Role2538,Dept1,402
Manager41,User107,Role2816,Dept1,107
Manager27,User395,Role2512,Dept1,395
Manager42,User690,Role1921,Dept1,690
Manager34,User454,Role2276,Dept1,454
Manager13,User756,Role1949,Dept1,756
Manager46,User346,Role974,Dept1,346
Manager20,User544,Role387,Dept1,544
Manager48,User988,Role2600,Dept1,988
Manager37,User189,Role121,Dept1,189
Manager1,User984,Role148,Dept1,984
Manager30,User161,Role1476,Dept1,161
Manager6,User482,Role331,Dept1,482
Manager24,User945,Role717,Dept1,945
Manager41,User916,Role1934,Dept1,916
Manager49,User400,Role916,Dept1,400
Manager38,User439,Role2252,Dept1,439
Manager43,User990,Role1819,Dept1,990
Manager14,User743,Role1434,Dept1,743
Manager23,User620,Role1564,Dept1,620
Manager17,User163,Role2658,Dept1,163
Manager6,User364,Role1141,Dept1,364
Manager24,User910,Role1902,Dept1,910
Manager2,User65,Role338,Dept1,65
Manager38,User198,Role859,Dept1,198
Manager4,User792,Role929,Dept1,792
Manager45,User658,Role1094,Dept1,658
Manager23,User404,Role1582,Dept1,404
Manager44,User971,Role912,Dept1,971
Manager39,User967,Role198,Dept1,967
Manager46,User42,Role2901,Dept1,42
Manager12,User374,Role2732,Dept1,374
Manager18,User215,Role1093,Dept1,215
Manager29,User670,Role1720,Dept1,670
Manager44,User690,Role1364,Dept1,690
Manager38,User345,Role551,Dept1,345
Manager6,User91,Role1748,Dept1,91
Manager42,User437,Role571,Dept1,437
Manager21,User43,Role2448,Dept1,43
Manager10,User150,Role142,Dept1,150
Manager25,User643,Role2026,Dept1,643
Manager21,User76,Role486,Dept1,76
Manager41,User70,Role1421,Dept1,70
Manager29,User944,Role1910,Dept1,944
Manager3,User233,Role642,Dept1,233
Manager17,User253,Role110,Dept1,253
Manager50,User877,Role1225,Dept1,877
Manager18,User866,Role2269,Dept1,866
Manager4,User482,Role182,Dept1,482
Manager23,User928,Role1132,Dept1,928
Manager44,User584,Role603,Dept1,584
Manager16,User387,Role2750,Dept1,387
Manager15,User548,Role1700,Dept1,548
Manager37,User590,Role2846,Dept1,590
Manager49,User650,Role1089,Dept1,650
Manager45,User666,Role2381,Dept1,666
Manager2,User26,Role541,Dept1,26
Manager43,User469,Role2519,Dept1,469
Manager3,User814,Role2409,Dept1,814
Manager24,User877,Role760,Dept1,877
Manager12,User293,Role418,Dept1,293
Manager23,User801,Role611,Dept1,801
Manager9,User10,Role2078,Dept1,10
Manager26,User412,Role1800,Dept1,412
Manager3,User208,Role1233,Dept1,208
Manager35,User675,Role1465,Dept1,675
Manager11,User102,Role820,Dept1,102
Manager27,User395,Role1004,Dept1,395
Manager7,User383,Role1612,Dept1,383
Manager39,User267,Role182,Dept1,267
Manager32,User72,Role767,Dept1,72
Manager28,User341,Role1009,Dept1,341
Manager38,User572,Role2344,Dept1,572
Manager16,User873,Role660,Dept1,873
Manager33,User767,Role2853,Dept1,767
Manager26,User684,Role2183,Dept1,684
Manager37,User910,Role1851,Dept1,910
Manager47,User993,Role1204,Dept1,993
Manager39,User658,Role1668,Dept1,658
Manager46,User614,Role2523,Dept1,614
Manager39,User888,Role799,Dept1,888
Manager13,User4,Role2550,Dept1,4
Manager33,User445,Role1197,Dept1,445
Manager8,User554,Role325,Dept1,554
Manager50,User602,Role796,Dept1,602
Manager31,User146,Role2715,Dept1,146
Manager26,User256,Role1815,Dept1,256
Manager23,User297,Role309,Dept1,297
Manager18,User215,Role731,Dept1,215
Manager33,User789,Role1940,Dept1,789
Manager49,User252,Role56,Dept1,252
Manager33,User832,Role1375,Dept1,832
Manager30,User892,Role2997,Dept1,892
Manager28,User225,Role1658,Dept1,225
Manager32,User450,Role2590,Dept1,450
Manager21,User858,Role344,Dept1,858
Manager25,User233,Role698,Dept1,233
Manager26,User1000,Role2994,Dept1,1000
Manager3,User178,Role700,Dept1,178
Manager9,User747,Role2460,Dept1,747
Manager7,User54,Role670,Dept1,54
Manager28,User97,Role1275,Dept1,97
Manager24,User149,Role2119,Dept1,149
Manager38,User136,Role2438,Dept1,136
Manager48,User548,Role1295,Dept1,548
Manager29,User704,Role1663,Dept1,704
Manager45,User520,Role1056,Dept1,520
Manager17,User915,Role155,Dept1,915
Manager34,User974,Role1290,Dept1,974
Manager13,User552,Role2491,Dept1,552
Manager34,User22,Role1963,Dept1,22
Manager22,User698,Role1659,Dept1,698
Manager50,User179,Role876,Dept1,179
Manager23,User916,Role484,Dept1,916
Manager42,User624,Role1269,Dept1,624
Manager29,User423,Role1149,Dept1,423
Manager12,User642,Role869,Dept1,642
Manager47,User78,Role775,Dept1,78
Manager3,User604,Role1780,Dept1,604
Manager29,User507,Role2214,Dept1,507
Manager27,User881,Role2079,Dept1,881
Manager2,User406,Role2484,Dept1,406
Manager10,User815,Role2736,Dept1,815
Manager38,User740,Role790,Dept1,740
Manager31,User476,Role2452,Dept1,476
Manager17,User427,Role1824,Dept1,427
Manager15,User800,Role1480,Dept1,800
Manager13,User838,Role2175,Dept1,838
Manager33,User70,Role1638,Dept1,70
Manager24,User743,Role564,Dept1,743
Manager16,User627,Role447,Dept1,627
Manager28,User911,Role1123,Dept1,911
Manager31,User157,Role264,Dept1,157
Manager18,User756,Role1046,Dept1,756
Manager37,User559,Role1996,Dept1,559
Manager13,User859,Role2153,Dept1,859
Manager49,User959,Role2475,Dept1,959
Manager46,User285,Role363,Dept1,285
Manager34,User852,Role2928,Dept1,852
Manager49,User863,Role1500,Dept1,863
Manager45,User180,Role2028,Dept1,180
Manager4,User703,Role1175,Dept1,703
Manager45,User445,Role90,Dept1,445
Manager47,User857,Role224,Dept1,857
Manager5,User96,Role2873,Dept1,96
Manager11,User734,Role1954,Dept1,734
Manager11,User766,Role1878,Dept1,766
Manager45,User788,Role1834,Dept1,788
Manager12,User919,Role1339,Dept1,919
Manager39,User811,Role936,Dept1,811
Manager32,User426,Role1436,Dept1,426
Manager14,User235,Role1363,Dept1,235
Manager20,User100,Role869,Dept1,100
Manager27,User234,Role2708,Dept1,234
Manager18,User796,Role2365,Dept1,796
Manager9,User436,Role2409,Dept1,436
Manager25,User119,Role2067,Dept1,119
Manager49,User106,Role2337,Dept1,106
Manager18,User511,Role2752,Dept1,511
Manager10,User292,Role1578,Dept1,292
Manager17,User914,Role7,Dept1,914
Manager3,User77,Role2421,Dept1,77
Manager6,User124,Role2889,Dept1,124
Manager26,User377,Role1829,Dept1,377
Manager23,User647,Role2462,Dept1,647
Manager34,User752,Role2371,Dept1,752
Manager1,User112,Role1722,Dept1,112
Manager5,User571,Role1975,Dept1,571
Manager12,User905,Role375,Dept1,905
Manager21,User324,Role125,Dept1,324
Manager17,User584,Role1012,Dept1,584
Manager8,User333,Role2064,Dept1,333
Manager32,User869,Role1156,Dept1,869
Manager26,User546,Role1932,Dept1,546
Manager37,User563,Role462,Dept1,563
Manager30,User40,Role1088,Dept1,40
Manager46,User843,Role498,Dept1,843
Manager28,User108,Role1181,Dept1,108
Manager47,User698,Role309,Dept1,698
Manager38,User103,Role1289,Dept1,103
Manager45,User358,Role1746,Dept1,358
Manager44,User279,Role368,Dept1,279
Manager41,User246,Role2324,Dept1,246
Manager26,User477,Role1393,Dept1,477
Manager30,User980,Role107,Dept1,980
Manager21,User215,Role871,Dept1,215
Manager11,User854,Role1594,Dept1,854
Manager50,User851,Role2284,Dept1,851
Manager9,User875,Role1623,Dept1,875
Manager4,User971,Role1593,Dept1,971
Manager31,User699,Role1633,Dept1,699
Manager23,User726,Role1045,Dept1,726
Manager50,User707,Role602,Dept1,707
Manager30,User479,Role1985,Dept1,479
Manager15,User491,Role912,Dept1,491
Manager19,User742,Role775,Dept1,742
Manager49,User937,Role594,Dept1,937
Manager2,User160,Role2774,Dept1,160
Manager31,User438,Role558,Dept1,438
Manager20,User146,Role1684,Dept1,146
Manager25,User790,Role1777,Dept1,790
Manager27,User953,Role2825,Dept1,953
Manager48,User832,Role710,Dept1,832
Manager22,User816,Role393,Dept1,816
Manager18,User955,Role2846,Dept1,955
Manager49,User964,Role838,Dept1,964
Manager3,User748,Role1537,Dept1,748
Manager28,User737,Role1293,Dept1,737
Manager27,User728,Role2170,Dept1,728
Manager42,User580,Role2032,Dept1,580
Manager45,User841,Role2454,Dept1,841
Manager42,User570,Role1228,Dept1,570
Manager31,User593,Role2863,Dept1,593
Manager27,User14,Role2885,Dept1,14
Manager15,User988,Role1534,Dept1,988
Manager48,User541,Role2796,Dept1,541
Manager8,User485,Role227,Dept1,485
Manager48,User655,Role426,Dept1,655
Manager48,User938,Role1700,Dept1,938
Manager15,User46,Role1955,Dept1,46
Manager17,User228,Role2747,Dept1,228
Manager31,User577,Role483,Dept1,577
Manager46,User8,Role393,Dept1,8
Manager5,User746,Role683,Dept1,746
Manager40,User275,Role1083,Dept1,275
Manager9,User783,Role1747,Dept1,783
Manager41,User226,Role1581,Dept1,226
Manager17,User34,Role76,Dept1,34
Manager47,User614,Role2906,Dept1,614
Manager29,User720,Role2011,Dept1,720
Manager24,User620,Role1482,Dept1,620
Manager4,User262,Role1748,Dept1,262
Manager3,User105,Role2499,Dept1,105
Manager12,User1000,Role2706,Dept1,1000
Manager13,User800,Role2858,Dept1,800
Manager47,User942,Role1301,Dept1,942
Manager37,User581,Role71,Dept1,581
Manager24,User49,Role584,Dept1,49
Manager39,User804,Role800,Dept1,804
Manager24,User146,Role507,Dept1,146
Manager24,User75,Role86,Dept1,75
Manager13,User288,Role1152,Dept1,288
Manager39,User63,Role572,Dept1,63
Manager2,User721,Role2441,Dept1,721
Manager6,User439,Role1653,Dept1,439
Manager22,User539,Role921,Dept1,539
Manager35,User953,Role2959,Dept1,953
Manager23,User848,Role135,Dept1,848
Manager49,User259,Role2778,Dept1,259
Manager28,User280,Role488,Dept1,280
Manager6,User788,Role1310,Dept1,788
Manager36,User89,Role2331,Dept1,89
Manager12,User405,Role2243,Dept1,405
Manager39,User649,Role1341,Dept1,649
Manager21,User739,Role2419,Dept1,739
Manager35,User323,Role953,Dept1,323
Manager50,User615,Role1630,Dept1,615
Manager40,User315,Role2343,Dept1,315
Manager6,User117,Role894,Dept1,117
Manager4,User665,Role2263,Dept1,665
Manager5,User787,Role1433,Dept1,787
Manager36,User709,Role1630,Dept1,709
Manager14,User646,Role499,Dept1,646
Manager1,User899,Role90,Dept1,899
Manager28,User8,Role2970,Dept1,8
Manager6,User293,Role2012,Dept1,293
Manager27,User243,Role1277,Dept1,243
Manager13,User729,Role735,Dept1,729
Manager19,User685,Role2442,Dept1,685
Manager2,User278,Role2272,Dept1,278
Manager5,User368,Role2960,Dept1,368
Manager49,User199,Role2407,Dept1,199
Manager12,User824,Role1890,Dept1,824
Manager38,User478,Role2872,Dept1,478
Manager39,User343,Role2683,Dept1,343
Manager14,User634,Role1891,Dept1,634
Manager10,User481,Role1441,Dept1,481
Manager4,User627,Role1993,Dept1,627
Manager3,User280,Role2779,Dept1,280
Manager8,User25,Role2503,Dept1,25
Manager8,User553,Role2020,Dept1,553
Manager9,User453,Role1821,Dept1,453
Manager42,User904,Role2629,Dept1,904
Manager9,User295,Role150,Dept1,295
Manager38,User891,Role756,Dept1,891
Manager31,User406,Role657,Dept1,406
Manager27,User543,Role443,Dept1,543
Manager14,User254,Role1946,Dept1,254
Manager27,User171,Role2110,Dept1,171
Manager32,User502,Role1625,Dept1,502
Manager13,User209,Role199,Dept1,209
Manager19,User166,Role614,Dept1,166
Manager7,User835,Role2052,Dept1,835
Manager31,User891,Role755,Dept1,891
Manager15,User432,Role1101,Dept1,432
Manager46,User227,Role1075,Dept1,227
Manager19,User438,Role154,Dept1,438
Manager3,User116,Role2163,Dept1,116
Manager7,User782,Role2738,Dept1,782
Manager7,User958,Role1547,Dept1,958
Manager10,User943,Role2883,Dept1,943
Manager26,User175,Role1673,Dept1,175
Manager38,User611,Role2619,Dept1,611
Manager9,User178,Role877,Dept1,178
Manager14,User330,Role538,Dept1,330
Manager43,User760,Role988,Dept1,760
Manager46,User423,Role336,Dept1,423
Manager2,User623,Role2518,Dept1,623
Manager49,User54,Role2501,Dept1,54
Manager4,User257,Role1689,Dept1,257
Manager2,User668,Role31,Dept1,668
Manager28,User548,Role280,Dept1,548
Manager38,User973,Role604,Dept1,973
Manager42,User866,Role2046,Dept1,866
Manager2,User41,Role1500,Dept1,41
Manager33,User374,Role786,Dept1,374
Manager19,User680,Role1705,Dept1,680
Manager11,User189,Role125,Dept1,189
Manager48,User199,Role29,Dept1,199
Manager17,User61,Role2051,Dept1,61
Manager16,User67,Role1064,Dept1,67
Manager27,User267,Role910,Dept1,267
Manager48,User786,Role1659,Dept1,786
Manager44,User30,Role2541,Dept1,30
Manager47,User898,Role1166,Dept1,898
Manager25,User261,Role773,Dept1,261
Manager44,User487,Role589,Dept1,487
Manager35,User836,Role178,Dept1,836
Manager12,User270,Role2422,Dept1,270
Manager8,User794,Role2596,Dept1,794
Manager44,User124,Role2438,Dept1,124
Manager17,User865,Role2461,Dept1,865
Manager16,User351,Role1198,Dept1,351
Manager43,User263,Role1590,Dept1,263
Manager20,User704,Role1950,Dept1,704
Manager1,User857,Role89,Dept1,857
Manager25,User983,Role586,Dept1,983
Manager10,User948,Role969,Dept1,948
Manager1,User480,Role2487,Dept1,480
Manager40,User877,Role2174,Dept1,877
Manager29,User207,Role2919,Dept1,207
Manager34,User90,Role613,Dept1,90
Manager12,User643,Role821,Dept1,643
Manager20,User566,Role2261,Dept1,566
Manager44,User97,Role824,Dept1,97
Manager5,User994,Role1414,Dept1,994
Manager26,User171,Role1024,Dept1,171
Manager32,User56,Role2738,Dept1,56
Manager45,User851,Role670,Dept1,851
Manager19,User145,Role2467,Dept1,145
Manager22,User441,Role2261,Dept1,441
Manager7,User566,Role232,Dept1,566
Manager24,User523,Role552,Dept1,523
Manager23,User136,Role226,Dept1,136
Manager38,User124,Role751,Dept1,124
Manager39,User389,Role1686,Dept1,389
Manager45,User773,Role451,Dept1,773
Manager1,User447,Role250,Dept1,447
Manager21,User261,Role2973,Dept1,261
Manager13,User225,Role2932,Dept1,225
Manager34,User69,Role307,Dept1,69
Manager5,User849,Role1611,Dept1,849
Manager50,User954,Role1293,Dept1,954
Manager1,User189,Role2586,Dept1,189
Manager19,User450,Role880,Dept1,450
Manager19,User450,Role284,Dept1,450
Manager32,User829,Role2654,Dept1,829
Manager14,User103,Role2990,Dept1,103
Manager43,User313,Role1909,Dept1,313
Manager41,User685,Role194,Dept1,685
Manager6,User41,Role1387,Dept1,41
Manager18,User624,Role1071,Dept1,624
Manager38,User298,Role882,Dept1,298
Manager27,User290,Role681,Dept1,290
Manager49,User425,Role1922,Dept1,425
Manager46,User489,Role203,Dept1,489
Manager2,User738,Role2122,Dept1,738
Manager40,User723,Role2754,Dept1,723
Manager8,User676,Role1068,Dept1,676
Manager8,User154,Role1298,Dept1,154
Manager32,User869,Role2287,Dept1,869
Manager43,User455,Role169,Dept1,455
Manager29,User912,Role2287,Dept1,912
Manager42,User477,Role2973,Dept1,477
