Manager,User,RoleName,Department,ID
Manager18,User68,Role2,Dept1,268
Manager19,User69,Role2,Dept1,269
Manager20,User70,Role2,Dept1,270
Manager21,User71,Role2,Dept1,271
Manager22,User72,Role2,Dept1,272
Manager23,User73,Role2,Dept1,273
Manager24,User74,Role2,Dept1,274
Manager25,User75,Role2,Dept1,275
Manager26,User76,Role2,Dept1,276
Manager27,User77,Role2,Dept1,277
Manager28,User78,Role2,Dept1,278
Manager29,User79,Role2,Dept1,279
Manager30,User80,Role2,Dept1,280
Manager31,User81,Role2,Dept1,281
Manager32,User82,Role2,Dept1,282
Manager33,User83,Role2,Dept1,283
Manager34,User84,Role2,Dept1,284
Manager35,User85,Role2,Dept1,285
Manager36,User86,Role2,Dept1,286
Manager37,User87,Role2,Dept1,287
Manager38,User88,Role2,Dept1,288
Manager39,User89,Role2,Dept1,289
Manager40,User90,Role2,Dept1,290
Manager41,User91,Role2,Dept1,291
Manager42,User92,Role2,Dept1,292
Manager43,User93,Role2,Dept1,293
Manager44,User94,Role2,Dept1,294
Manager45,User95,Role2,Dept1,295
Manager46,User96,Role2,Dept1,296
Manager47,User97,Role2,Dept1,297
Manager48,User98,Role2,Dept1,298
Manager49,User99,Role2,Dept1,299
Manager0,User0,Role3,Dept1,300
Manager1,User1,Role3,Dept1,301
Manager2,User2,Role3,Dept1,302
Manager3,User3,Role3,Dept1,303
Manager4,User4,Role3,Dept1,304
Manager5,User5,Role3,Dept1,305
Manager6,User6,Role3,Dept1,306
Manager7,User7,Role3,Dept1,307
Manager8,User8,Role3,Dept1,308
Manager9,User9,Role3,Dept1,309
Manager10,User10,Role3,Dept1,310
Manager11,User11,Role3,Dept1,311
Manager12,User12,Role3,Dept1,312
Manager13,User13,Role3,Dept1,313
Manager14,User14,Role3,Dept1,314
Manager15,User15,Role3,Dept1,315
Manager16,User16,Role3,Dept1,316
Manager17,User17,Role3,Dept1,317
Manager18,User18,Role3,Dept1,318
Manager19,User19,Role3,Dept1,319
Manager20,User20,Role3,Dept1,320
Manager21,User21,Role3,Dept1,321
Manager22,User22,Role3,Dept1,322
Manager23,User23,Role3,Dept1,323
Manager24,User24,Role3,Dept1,324
Manager25,User25,Role3,Dept1,325
Manager26,User26,Role3,Dept1,326
Manager27,User27,Role3,Dept1,327
Manager28,User28,Role3,Dept1,328
Manager29,User29,Role3,Dept1,329
Manager30,User30,Role3,Dept1,330
Manager31,User31,Role3,Dept1,331
Manager32,User32,Role3,Dept1,332
Manager33,User33,Role3,Dept1,333
Manager34,User34,Role3,Dept1,334
Manager35,User35,Role3,Dept1,335
Manager36,User36,Role3,Dept1,336
Manager37,User37,Role3,Dept1,337
Manager38,User38,Role3,Dept1,338
Manager39,User39,Role3,Dept1,339
Manager40,User40,Role3,Dept1,340
Manager41,User41,Role3,Dept1,341
Manager42,User42,Role3,Dept1,342
Manager43,User43,Role3,Dept1,343
Manager44,User44,Role3,Dept1,344
Manager45,User45,Role3,Dept1,345
Manager46,User46,Role3,Dept1,346
Manager47,User47,Role3,Dept1,347
Manager48,User48,Role3,Dept1,348
Manager49,User49,Role3,Dept1,349
Manager0,User50,Role3,Dept1,350
Manager1,User51,Role3,Dept1,351
Manager2,User52,Role3,Dept1,352
Manager3,User53,Role3,Dept1,353
Manager4,User54,Role3,Dept1,354
Manager5,User55,Role3,Dept1,355
Manager6,User56,Role3,Dept1,356
Manager7,User57,Role3,Dept1,357
Manager8,User58,Role3,Dept1,358
Manager9,User59,Role3,Dept1,359
Manager10,User60,Role3,Dept1,360
Manager11,User61,Role3,Dept1,361
Manager12,User62,Role3,Dept1,362
Manager13,User63,Role3,Dept1,363
Manager14,User64,Role3,Dept1,364
Manager15,User65,Role3,Dept1,365
Manager16,User66,Role3,Dept1,366
Manager17,User67,Role3,Dept1,367
Manager18,User68,Role3,Dept1,368
Manager19,User69,Role3,Dept1,369
Manager20,User70,Role3,Dept1,370
Manager21,User71,Role3,Dept1,371
Manager22,User72,Role3,Dept1,372
Manager23,User73,Role3,Dept1,373
Manager24,User74,Role3,Dept1,374
Manager25,User75,Role3,Dept1,375
Manager26,User76,Role3,Dept1,376
Manager27,User77,Role3,Dept1,377
Manager28,User78,Role3,Dept1,378
Manager29,User79,Role3,Dept1,379
Manager30,User80,Role3,Dept1,380
Manager31,User81,Role3,Dept1,381
Manager32,User82,Role3,Dept1,382
Manager33,User83,Role3,Dept1,383
Manager34,User84,Role3,Dept1,384
Manager35,User85,Role3,Dept1,385
Manager36,User86,Role3,Dept1,386
Manager37,User87,Role3,Dept1,387
Manager38,User88,Role3,Dept1,388
Manager39,User89,Role3,Dept1,389
Manager40,User90,Role3,Dept1,390
Manager41,User91,Role3,Dept1,391
Manager42,User92,Role3,Dept1,392
Manager43,User93,Role3,Dept1,393
Manager44,User94,Role3,Dept1,394
Manager45,User95,Role3,Dept1,395
Manager46,User96,Role3,Dept1,396
Manager47,User97,Role3,Dept1,397
Manager48,User98,Role3,Dept1,398
Manager49,User99,Role3,Dept1,399
Manager0,User0,Role4,Dept1,400
Manager1,User1,Role4,Dept1,401
Manager2,User2,Role4,Dept1,402
Manager3,User3,Role4,Dept1,403
Manager4,User4,Role4,Dept1,404
Manager5,User5,Role4,Dept1,405
Manager6,User6,Role4,Dept1,406
Manager7,User7,Role4,Dept1,407
Manager8,User8,Role4,Dept1,408
Manager9,User9,Role4,Dept1,409
Manager10,User10,Role4,Dept1,410
Manager11,User11,Role4,Dept1,411
Manager12,User12,Role4,Dept1,412
Manager13,User13,Role4,Dept1,413
Manager14,User14,Role4,Dept1,414
Manager15,User15,Role4,Dept1,415
Manager16,User16,Role4,Dept1,416
Manager17,User17,Role4,Dept1,417
Manager18,User18,Role4,Dept1,418
Manager19,User19,Role4,Dept1,419
Manager20,User20,Role4,Dept1,420
Manager21,User21,Role4,Dept1,421
Manager22,User22,Role4,Dept1,422
Manager23,User23,Role4,Dept1,423
Manager24,User24,Role4,Dept1,424
Manager25,User25,Role4,Dept1,425
Manager26,User26,Role4,Dept1,426
Manager27,User27,Role4,Dept1,427
Manager28,User28,Role4,Dept1,428
Manager29,User29,Role4,Dept1,429
Manager30,User30,Role4,Dept1,430
Manager31,User31,Role4,Dept1,431
Manager32,User32,Role4,Dept1,432
Manager33,User33,Role4,Dept1,433
Manager34,User34,Role4,Dept1,434
Manager35,User35,Role4,Dept1,435
Manager36,User36,Role4,Dept1,436
Manager37,User37,Role4,Dept1,437
Manager38,User38,Role4,Dept1,438
Manager39,User39,Role4,Dept1,439
Manager40,User40,Role4,Dept1,440
Manager41,User41,Role4,Dept1,441
Manager42,User42,Role4,Dept1,442
Manager43,User43,Role4,Dept1,443
Manager44,User44,Role4,Dept1,444
Manager45,User45,Role4,Dept1,445
Manager46,User46,Role4,Dept1,446
Manager47,User47,Role4,Dept1,447
Manager48,User48,Role4,Dept1,448
Manager49,User49,Role4,Dept1,449
Manager0,User50,Role4,Dept1,450
Manager1,User51,Role4,Dept1,451
Manager2,User52,Role4,Dept1,452
Manager3,User53,Role4,Dept1,453
Manager4,User54,Role4,Dept1,454
Manager5,User55,Role4,Dept1,455
Manager6,User56,Role4,Dept1,456
Manager7,User57,Role4,Dept1,457
Manager8,User58,Role4,Dept1,458
Manager9,User59,Role4,Dept1,459
Manager10,User60,Role4,Dept1,460
Manager11,User61,Role4,Dept1,461
Manager12,User62,Role4,Dept1,462
Manager13,User63,Role4,Dept1,463
Manager14,User64,Role4,Dept1,464
Manager15,User65,Role4,Dept1,465
Manager16,User66,Role4,Dept1,466
Manager17,User67,Role4,Dept1,467
Manager18,User68,Role4,Dept1,468
Manager19,User69,Role4,Dept1,469
Manager20,User70,Role4,Dept1,470
Manager21,User71,Role4,Dept1,471
Manager22,User72,Role4,Dept1,472
Manager23,User73,Role4,Dept1,473
Manager24,User74,Role4,Dept1,474
Manager25,User75,Role4,Dept1,475
Manager26,User76,Role4,Dept1,476
Manager27,User77,Role4,Dept1,477
Manager28,User78,Role4,Dept1,478
Manager29,User79,Role4,Dept1,479
Manager30,User80,Role4,Dept1,480
Manager31,User81,Role4,Dept1,481
Manager32,User82,Role4,Dept1,482
Manager33,User83,Role4,Dept1,483
Manager34,User84,Role4,Dept1,484
Manager35,User85,Role4,Dept1,485
Manager36,User86,Role4,Dept1,486
Manager37,User87,Role4,Dept1,487
Manager38,User88,Role4,Dept1,488
Manager39,User89,Role4,Dept1,489
Manager40,User90,Role4,Dept1,490
Manager41,User91,Role4,Dept1,491
Manager42,User92,Role4,Dept1,492
Manager43,User93,Role4,Dept1,493
Manager44,User94,Role4,Dept1,494
Manager45,User95,Role4,Dept1,495
Manager46,User96,Role4,Dept1,496
Manager47,User97,Role4,Dept1,497
Manager48,User98,Role4,Dept1,498
Manager49,User99,Role4,Dept1,499
Manager0,User0,Role5,Dept1,500
Manager1,User1,Role5,Dept1,501
Manager2,User2,Role5,Dept1,502
Manager3,User3,Role5,Dept1,503
Manager4,User4,Role5,Dept1,504
Manager5,User5,Role5,Dept1,505
Manager6,User6,Role5,Dept1,506
Manager7,User7,Role5,Dept1,507
Manager8,User8,Role5,Dept1,508
Manager9,User9,Role5,Dept1,509
Manager10,User10,Role5,Dept1,510
Manager11,User11,Role5,Dept1,511
Manager12,User12,Role5,Dept1,512
Manager13,User13,Role5,Dept1,513
Manager14,User14,Role5,Dept1,514
Manager15,User15,Role5,Dept1,515
Manager16,User16,Role5,Dept1,516
Manager17,User17,Role5,Dept1,517
Manager18,User18,Role5,Dept1,518
Manager19,User19,Role5,Dept1,519
Manager20,User20,Role5,Dept1,520
Manager21,User21,Role5,Dept1,521
Manager22,User22,Role5,Dept1,522
Manager23,User23,Role5,Dept1,523
Manager24,User24,Role5,Dept1,524
Manager25,User25,Role5,Dept1,525
Manager26,User26,Role5,Dept1,526
Manager27,User27,Role5,Dept1,527
Manager28,User28,Role5,Dept1,528
Manager29,User29,Role5,Dept1,529
Manager30,User30,Role5,Dept1,530
Manager31,User31,Role5,Dept1,531
Manager32,User32,Role5,Dept1,532
Manager33,User33,Role5,Dept1,533
Manager34,User34,Role5,Dept1,534
Manager35,User35,Role5,Dept1,535
Manager36,User36,Role5,Dept1,536
Manager37,User37,Role5,Dept1,537
Manager38,User38,Role5,Dept1,538
Manager39,User39,Role5,Dept1,539
Manager40,User40,Role5,Dept1,540
Manager41,User41,Role5,Dept1,541
Manager42,User42,Role5,Dept1,542
Manager43,User43,Role5,Dept1,543
Manager44,User44,Role5,Dept1,544
Manager45,User45,Role5,Dept1,545
Manager46,User46,Role5,Dept1,546
Manager47,User47,Role5,Dept1,547
Manager48,User48,Role5,Dept1,548
Manager49,User49,Role5,Dept1,549
Manager0,User50,Role5,Dept1,550
Manager1,User51,Role5,Dept1,551
Manager2,User52,Role5,Dept1,552
Manager3,User53,Role5,Dept1,553
Manager4,User54,Role5,Dept1,554
Manager5,User55,Role5,Dept1,555
Manager6,User56,Role5,Dept1,556
Manager7,User57,Role5,Dept1,557
Manager8,User58,Role5,Dept1,558
Manager9,User59,Role5,Dept1,559
Manager10,User60,Role5,Dept1,560
Manager11,User61,Role5,Dept1,561
Manager12,User62,Role5,Dept1,562
Manager13,User63,Role5,Dept1,563
Manager14,User64,Role5,Dept1,564
Manager15,User65,Role5,Dept1,565
Manager16,User66,Role5,Dept1,566
Manager17,User67,Role5,Dept1,567
Manager18,User68,Role5,Dept1,568
Manager19,User69,Role5,Dept1,569
Manager20,User70,Role5,Dept1,570
Manager21,User71,Role5,Dept1,571
Manager22,User72,Role5,Dept1,572
Manager23,User73,Role5,Dept1,573
Manager24,User74,Role5,Dept1,574
Manager25,User75,Role5,Dept1,575
Manager26,User76,Role5,Dept1,576
Manager27,User77,Role5,Dept1,577
Manager28,User78,Role5,Dept1,578
Manager29,User79,Role5,Dept1,579
Manager30,User80,Role5,Dept1,580
Manager31,User81,Role5,Dept1,581
Manager32,User82,Role5,Dept1,582
Manager33,User83,Role5,Dept1,583
Manager34,User84,Role5,Dept1,584
Manager35,User85,Role5,Dept1,585
Manager36,User86,Role5,Dept1,586
Manager37,User87,Role5,Dept1,587
Manager38,User88,Role5,Dept1,588
Manager39,User89,Role5,Dept1,589
Manager40,User90,Role5,Dept1,590
Manager41,User91,Role5,Dept1,591
Manager42,User92,Role5,Dept1,592
Manager43,User93,Role5,Dept1,593
Manager44,User94,Role5,Dept1,594
Manager45,User95,Role5,Dept1,595
Manager46,User96,Role5,Dept1,596
Manager47,User97,Role5,Dept1,597
Manager48,User98,Role5,Dept1,598
Manager49,User99,Role5,Dept1,599
Manager0,User0,Role6,Dept1,600
Manager1,User1,Role6,Dept1,601
Manager2,User2,Role6,Dept1,602
Manager3,User3,Role6,Dept1,603
Manager4,User4,Role6,Dept1,604
Manager5,User5,Role6,Dept1,605
Manager6,User6,Role6,Dept1,606
Manager7,User7,Role6,Dept1,607
Manager8,User8,Role6,Dept1,608
Manager9,User9,Role6,Dept1,609
Manager10,User10,Role6,Dept1,610
Manager11,User11,Role6,Dept1,611
Manager12,User12,Role6,Dept1,612
Manager13,User13,Role6,Dept1,613
Manager14,User14,Role6,Dept1,614
Manager15,User15,Role6,Dept1,615
Manager16,User16,Role6,Dept1,616
Manager17,User17,Role6,Dept1,617
Manager18,User18,Role6,Dept1,618
Manager19,User19,Role6,Dept1,619
Manager20,User20,Role6,Dept1,620
Manager21,User21,Role6,Dept1,621
Manager22,User22,Role6,Dept1,622
Manager23,User23,Role6,Dept1,623
Manager24,User24,Role6,Dept1,624
Manager25,User25,Role6,Dept1,625
Manager26,User26,Role6,Dept1,626
Manager27,User27,Role6,Dept1,627
Manager28,User28,Role6,Dept1,628
Manager29,User29,Role6,Dept1,629
Manager30,User30,Role6,Dept1,630
Manager31,User31,Role6,Dept1,631
Manager32,User32,Role6,Dept1,632
Manager33,User33,Role6,Dept1,633
Manager34,User34,Role6,Dept1,634
Manager35,User35,Role6,Dept1,635
Manager36,User36,Role6,Dept1,636
Manager37,User37,Role6,Dept1,637
Manager38,User38,Role6,Dept1,638
Manager39,User39,Role6,Dept1,639
Manager40,User40,Role6,Dept1,640
Manager41,User41,Role6,Dept1,641
Manager42,User42,Role6,Dept1,642
Manager43,User43,Role6,Dept1,643
Manager44,User44,Role6,Dept1,644
Manager45,User45,Role6,Dept1,645
Manager46,User46,Role6,Dept1,646
Manager47,User47,Role6,Dept1,647
Manager48,User48,Role6,Dept1,648
Manager49,User49,Role6,Dept1,649
Manager0,User50,Role6,Dept1,650
Manager1,User51,Role6,Dept1,651
Manager2,User52,Role6,Dept1,652
Manager3,User53,Role6,Dept1,653
Manager4,User54,Role6,Dept1,654
Manager5,User55,Role6,Dept1,655
Manager6,User56,Role6,Dept1,656
Manager7,User57,Role6,Dept1,657
Manager8,User58,Role6,Dept1,658
Manager9,User59,Role6,Dept1,659
Manager10,User60,Role6,Dept1,660
Manager11,User61,Role6,Dept1,661
Manager12,User62,Role6,Dept1,662
Manager13,User63,Role6,Dept1,663
Manager14,User64,Role6,Dept1,664
Manager15,User65,Role6,Dept1,665
Manager16,User66,Role6,Dept1,666
Manager17,User67,Role6,Dept1,667
Manager18,User68,Role6,Dept1,668
Manager19,User69,Role6,Dept1,669
Manager20,User70,Role6,Dept1,670
Manager21,User71,Role6,Dept1,671
Manager22,User72,Role6,Dept1,672
Manager23,User73,Role6,Dept1,673
Manager24,User74,Role6,Dept1,674
Manager25,User75,Role6,Dept1,675
Manager26,User76,Role6,Dept1,676
Manager27,User77,Role6,Dept1,677
Manager28,User78,Role6,Dept1,678
Manager29,User79,Role6,Dept1,679
Manager30,User80,Role6,Dept1,680
Manager31,User81,Role6,Dept1,681
Manager32,User82,Role6,Dept1,682
Manager33,User83,Role6,Dept1,683
Manager34,User84,Role6,Dept1,684
Manager35,User85,Role6,Dept1,685
Manager36,User86,Role6,Dept1,686
Manager37,User87,Role6,Dept1,687
Manager38,User88,Role6,Dept1,688
Manager39,User89,Role6,Dept1,689
Manager40,User90,Role6,Dept1,690
Manager41,User91,Role6,Dept1,691
Manager42,User92,Role6,Dept1,692
Manager43,User93,Role6,Dept1,693
Manager44,User94,Role6,Dept1,694
Manager45,User95,Role6,Dept1,695
Manager46,User96,Role6,Dept1,696
Manager47,User97,Role6,Dept1,697
Manager48,User98,Role6,Dept1,698
Manager49,User99,Role6,Dept1,699
Manager0,User0,Role7,Dept1,700
Manager1,User1,Role7,Dept1,701
Manager2,User2,Role7,Dept1,702
Manager3,User3,Role7,Dept1,703
Manager4,User4,Role7,Dept1,704
Manager5,User5,Role7,Dept1,705
Manager6,User6,Role7,Dept1,706
Manager7,User7,Role7,Dept1,707
Manager8,User8,Role7,Dept1,708
Manager9,User9,Role7,Dept1,709
Manager10,User10,Role7,Dept1,710
Manager11,User11,Role7,Dept1,711
Manager12,User12,Role7,Dept1,712
Manager13,User13,Role7,Dept1,713
Manager14,User14,Role7,Dept1,714
Manager15,User15,Role7,Dept1,715
Manager16,User16,Role7,Dept1,716
Manager17,User17,Role7,Dept1,717
Manager18,User18,Role7,Dept1,718
Manager19,User19,Role7,Dept1,719
Manager20,User20,Role7,Dept1,720
Manager21,User21,Role7,Dept1,721
Manager22,User22,Role7,Dept1,722
Manager23,User23,Role7,Dept1,723
Manager24,User24,Role7,Dept1,724
Manager25,User25,Role7,Dept1,725
Manager26,User26,Role7,Dept1,726
Manager27,User27,Role7,Dept1,727
Manager28,User28,Role7,Dept1,728
Manager29,User29,Role7,Dept1,729
Manager30,User30,Role7,Dept1,730
Manager31,User31,Role7,Dept1,731
Manager32,User32,Role7,Dept1,732
Manager33,User33,Role7,Dept1,733
Manager34,User34,Role7,Dept1,734
