Manager,User,RoleName,Department,ID
Manager41,User167,Role83,Dept1,167
Manager41,User167,Role84,Dept1,167
Manager42,User168,Role84,Dept1,168
Manager42,User168,Role85,Dept1,168
Manager42,User169,Role84,Dept1,169
Manager42,User169,Role85,Dept1,169
Manager42,User170,Role85,Dept1,170
Manager42,User170,Role86,Dept1,170
Manager42,User171,Role85,Dept1,171
Manager42,User171,Role86,Dept1,171
Manager43,User172,Role86,Dept1,172
Manager43,User172,Role87,Dept1,172
Manager43,User173,Role86,Dept1,173
Manager43,User173,Role87,Dept1,173
Manager43,User174,Role87,Dept1,174
Manager43,User174,Role88,Dept1,174
Manager43,User175,Role87,Dept1,175
Manager43,User175,Role88,Dept1,175
Manager44,User176,Role88,Dept1,176
Manager44,User176,Role89,Dept1,176
Manager44,User177,Role88,Dept1,177
Manager44,User177,Role89,Dept1,177
Manager44,User178,Role89,Dept1,178
Manager44,User178,Role90,Dept1,178
Manager44,User179,Role89,Dept1,179
Manager44,User179,Role90,Dept1,179
Manager45,User180,Role90,Dept1,180
Manager45,User180,Role91,Dept1,180
Manager45,User181,Role90,Dept1,181
Manager45,User181,Role91,Dept1,181
Manager45,User182,Role91,Dept1,182
Manager45,User182,Role92,Dept1,182
Manager45,User183,Role91,Dept1,183
Manager45,User183,Role92,Dept1,183
Manager46,User184,Role92,Dept1,184
Manager46,User184,Role93,Dept1,184
Manager46,User185,Role92,Dept1,185
Manager46,User185,Role93,Dept1,185
Manager46,User186,Role93,Dept1,186
Manager46,User186,Role94,Dept1,186
Manager46,User187,Role93,Dept1,187
Manager46,User187,Role94,Dept1,187
Manager47,User188,Role94,Dept1,188
Manager47,User188,Role95,Dept1,188
Manager47,User189,Role94,Dept1,189
Manager47,User189,Role95,Dept1,189
Manager47,User190,Role95,Dept1,190
Manager47,User190,Role96,Dept1,190
Manager47,User191,Role95,Dept1,191
Manager47,User191,Role96,Dept1,191
Manager48,User192,Role96,Dept1,192
Manager48,User192,Role97,Dept1,192
Manager48,User193,Role96,Dept1,193
Manager48,User193,Role97,Dept1,193
Manager48,User194,Role97,Dept1,194
Manager48,User194,Role98,Dept1,194
Manager48,User195,Role97,Dept1,195
Manager48,User195,Role98,Dept1,195
Manager49,User196,Role98,Dept1,196
Manager49,User196,Role99,Dept1,196
Manager49,User197,Role98,Dept1,197
Manager49,User197,Role99,Dept1,197
Manager49,User198,Role99,Dept1,198
Manager49,User198,Role100,Dept1,198
Manager49,User199,Role99,Dept1,199
Manager49,User199,Role100,Dept1,199
Manager50,User200,Role100,Dept1,200
Manager50,User200,Role101,Dept1,200
Manager50,User201,Role100,Dept1,201
Manager50,User201,Role101,Dept1,201
Manager50,User202,Role101,Dept1,202
Manager50,User202,Role102,Dept1,202
Manager50,User203,Role101,Dept1,203
Manager50,User203,Role102,Dept1,203
Manager51,User204,Role102,Dept1,204
Manager51,User204,Role103,Dept1,204
Manager51,User205,Role102,Dept1,205
Manager51,User205,Role103,Dept1,205
Manager51,User206,Role102,Dept1,206
Manager51,User206,Role103,Dept1,206
Manager51,User207,Role102,Dept1,207
Manager51,User207,Role103,Dept1,207
Manager52,User208,Role104,Dept1,208
Manager52,User208,Role105,Dept1,208
Manager52,User209,Role104,Dept1,209
Manager52,User209,Role105,Dept1,209
Manager52,User210,Role105,Dept1,210
Manager52,User210,Role106,Dept1,210
Manager52,User211,Role105,Dept1,211
Manager52,User211,Role106,Dept1,211
Manager53,User212,Role106,Dept1,212
Manager53,User212,Role107,Dept1,212
Manager53,User213,Role106,Dept1,213
Manager53,User213,Role107,Dept1,213
Manager53,User214,Role107,Dept1,214
Manager53,User214,Role108,Dept1,214
Manager53,User215,Role107,Dept1,215
Manager53,User215,Role108,Dept1,215
Manager54,User216,Role108,Dept1,216
Manager54,User216,Role109,Dept1,216
Manager54,User217,Role108,Dept1,217
Manager54,User217,Role109,Dept1,217
Manager54,User218,Role109,Dept1,218
Manager54,User218,Role110,Dept1,218
Manager54,User219,Role109,Dept1,219
Manager54,User219,Role110,Dept1,219
Manager55,User220,Role110,Dept1,220
Manager55,User220,Role111,Dept1,220
Manager55,User221,Role110,Dept1,221
Manager55,User221,Role111,Dept1,221
Manager55,User222,Role111,Dept1,222
Manager55,User222,Role112,Dept1,222
Manager55,User223,Role111,Dept1,223
Manager55,User223,Role112,Dept1,223
Manager56,User224,Role112,Dept1,224
Manager56,User224,Role113,Dept1,224
Manager56,User225,Role112,Dept1,225
Manager56,User225,Role113,Dept1,225
Manager56,User226,Role113,Dept1,226
Manager56,User226,Role114,Dept1,226
Manager56,User227,Role113,Dept1,227
Manager56,User227,Role114,Dept1,227
Manager57,User228,Role114,Dept1,228
Manager57,User228,Role115,Dept1,228
Manager57,User229,Role114,Dept1,229
Manager57,User229,Role115,Dept1,229
Manager57,User230,Role115,Dept1,230
Manager57,User230,Role116,Dept1,230
Manager57,User231,Role115,Dept1,231
Manager57,User231,Role116,Dept1,231
Manager58,User232,Role116,Dept1,232
Manager58,User232,Role117,Dept1,232
Manager58,User233,Role116,Dept1,233
Manager58,User233,Role117,Dept1,233
Manager58,User234,Role117,Dept1,234
Manager58,User234,Role118,Dept1,234
Manager58,User235,Role117,Dept1,235
Manager58,User235,Role118,Dept1,235
Manager59,User236,Role118,Dept1,236
Manager59,User236,Role119,Dept1,236
Manager59,User237,Role118,Dept1,237
Manager59,User237,Role119,Dept1,237
Manager59,User238,Role119,Dept1,238
Manager59,User238,Role120,Dept1,238
Manager59,User239,Role119,Dept1,239
Manager59,User239,Role120,Dept1,239
Manager60,User240,Role120,Dept1,240
Manager60,User240,Role121,Dept1,240
Manager60,User241,Role120,Dept1,241
Manager60,User241,Role121,Dept1,241
Manager60,User242,Role121,Dept1,242
Manager60,User242,Role122,Dept1,242
Manager60,User243,Role121,Dept1,243
Manager60,User243,Role122,Dept1,243
Manager61,User244,Role122,Dept1,244
Manager61,User244,Role123,Dept1,244
Manager61,User245,Role122,Dept1,245
Manager61,User245,Role123,Dept1,245
Manager61,User246,Role123,Dept1,246
Manager61,User246,Role124,Dept1,246
Manager61,User247,Role123,Dept1,247
Manager61,User247,Role124,Dept1,247
Manager62,User248,Role124,Dept1,248
Manager62,User248,Role125,Dept1,248
Manager62,User249,Role124,Dept1,249
Manager62,User249,Role125,Dept1,249
Manager62,User250,Role125,Dept1,250
Manager62,User250,Role126,Dept1,250
Manager62,User251,Role125,Dept1,251
Manager62,User251,Role126,Dept1,251
Manager63,User252,Role126,Dept1,252
Manager63,User252,Role127,Dept1,252
Manager63,User253,Role126,Dept1,253
Manager63,User253,Role127,Dept1,253
Manager63,User254,Role127,Dept1,254
Manager63,User254,Role128,Dept1,254
Manager63,User255,Role127,Dept1,255
Manager63,User255,Role128,Dept1,255
Manager64,User256,Role128,Dept1,256
Manager64,User256,Role129,Dept1,256
Manager64,User257,Role128,Dept1,257
Manager64,User257,Role129,Dept1,257
Manager64,User258,Role129,Dept1,258
Manager64,User258,Role130,Dept1,258
Manager64,User259,Role129,Dept1,259
Manager64,User259,Role130,Dept1,259
Manager65,User260,Role130,Dept1,260
Manager65,User260,Role131,Dept1,260
Manager65,User261,Role130,Dept1,261
Manager65,User261,Role131,Dept1,261
Manager65,User262,Role131,Dept1,262
Manager65,User262,Role132,Dept1,262
Manager65,User263,Role131,Dept1,263
Manager65,User263,Role132,Dept1,263
Manager66,User264,Role132,Dept1,264
Manager66,User264,Role133,Dept1,264
Manager66,User265,Role132,Dept1,265
Manager66,User265,Role133,Dept1,265
Manager66,User266,Role133,Dept1,266
Manager66,User266,Role134,Dept1,266
Manager66,User267,Role133,Dept1,267
Manager66,User267,Role134,Dept1,267
Manager67,User268,Role134,Dept1,268
Manager67,User268,Role135,Dept1,268
Manager67,User269,Role134,Dept1,269
Manager67,User269,Role135,Dept1,269
Manager67,User270,Role135,Dept1,270
Manager67,User270,Role136,Dept1,270
Manager67,User271,Role135,Dept1,271
Manager67,User271,Role136,Dept1,271
Manager68,User272,Role136,Dept1,272
Manager68,User272,Role137,Dept1,272
Manager68,User273,Role136,Dept1,273
Manager68,User273,Role137,Dept1,273
Manager68,User274,Role137,Dept1,274
Manager68,User274,Role138,Dept1,274
Manager68,User275,Role137,Dept1,275
Manager68,User275,Role138,Dept1,275
Manager69,User276,Role138,Dept1,276
Manager69,User276,Role139,Dept1,276
Manager69,User277,Role138,Dept1,277
Manager69,User277,Role139,Dept1,277
Manager69,User278,Role139,Dept1,278
Manager69,User278,Role140,Dept1,278
Manager69,User279,Role139,Dept1,279
Manager69,User279,Role140,Dept1,279
Manager70,User280,Role140,Dept1,280
Manager70,User280,Role141,Dept1,280
Manager70,User281,Role140,Dept1,281
Manager70,User281,Role141,Dept1,281
Manager70,User282,Role141,Dept1,282
Manager70,User282,Role142,Dept1,282
Manager70,User283,Role141,Dept1,283
Manager70,User283,Role142,Dept1,283
Manager71,User284,Role142,Dept1,284
Manager71,User284,Role143,Dept1,284
Manager71,User285,Role142,Dept1,285
Manager71,User285,Role143,Dept1,285
Manager71,User286,Role143,Dept1,286
Manager71,User286,Role144,Dept1,286
Manager71,User287,Role143,Dept1,287
Manager71,User287,Role144,Dept1,287
Manager72,User288,Role144,Dept1,288
Manager72,User288,Role145,Dept1,288
Manager72,User289,Role144,Dept1,289
Manager72,User289,Role145,Dept1,289
Manager72,User290,Role145,Dept1,290
Manager72,User290,Role146,Dept1,290
Manager72,User291,Role145,Dept1,291
Manager72,User291,Role146,Dept1,291
Manager73,User292,Role146,Dept1,292
Manager73,User292,Role147,Dept1,292
Manager73,User293,Role146,Dept1,293
Manager73,User293,Role147,Dept1,293
Manager73,User294,Role147,Dept1,294
Manager73,User294,Role148,Dept1,294
Manager73,User295,Role147,Dept1,295
Manager73,User295,Role148,Dept1,295
Manager74,User296,Role148,Dept1,296
Manager74,User296,Role149,Dept1,296
Manager74,User297,Role148,Dept1,297
Manager74,User297,Role149,Dept1,297
Manager74,User298,Role149,Dept1,298
Manager74,User298,Role150,Dept1,298
Manager74,User299,Role149,Dept1,299
Manager74,User299,Role150,Dept1,299
Manager75,User300,Role150,Dept1,300
Manager75,User300,Role151,Dept1,300
Manager75,User301,Role150,Dept1,301
Manager75,User301,Role151,Dept1,301
Manager75,User302,Role151,Dept1,302
Manager75,User302,Role152,Dept1,302
Manager75,User303,Role151,Dept1,303
Manager75,User303,Role152,Dept1,303
Manager76,User304,Role152,Dept1,304
Manager76,User304,Role153,Dept1,304
Manager76,User305,Role152,Dept1,305
Manager76,User305,Role153,Dept1,305
Manager76,User306,Role153,Dept1,306
Manager76,User306,Role154,Dept1,306
Manager76,User307,Role153,Dept1,307
Manager76,User307,Role154,Dept1,307
Manager77,User308,Role154,Dept1,308
Manager77,User308,Role155,Dept1,308
Manager77,User309,Role154,Dept1,309
Manager77,User309,Role155,Dept1,309
Manager77,User310,Role155,Dept1,310
Manager77,User310,Role156,Dept1,310
Manager77,User311,Role155,Dept1,311
Manager77,User311,Role156,Dept1,311
Manager78,User312,Role156,Dept1,312
Manager78,User312,Role157,Dept1,312
Manager78,User313,Role156,Dept1,313
Manager78,User313,Role157,Dept1,313
Manager78,User314,Role157,Dept1,314
Manager78,User314,Role158,Dept1,314
Manager78,User315,Role157,Dept1,315
Manager78,User315,Role158,Dept1,315
Manager79,User316,Role158,Dept1,316
Manager79,User316,Role159,Dept1,316
Manager79,User317,Role158,Dept1,317
Manager79,User317,Role159,Dept1,317
Manager79,User318,Role159,Dept1,318
Manager79,User318,Role160,Dept1,318
Manager79,User319,Role159,Dept1,319
Manager79,User319,Role160,Dept1,319
Manager80,User320,Role160,Dept1,320
Manager80,User320,Role161,Dept1,320
Manager80,User321,Role160,Dept1,321
Manager80,User321,Role161,Dept1,321
Manager80,User322,Role161,Dept1,322
Manager80,User322,Role162,Dept1,322
Manager80,User323,Role161,Dept1,323
Manager80,User323,Role162,Dept1,323
Manager81,User324,Role162,Dept1,324
Manager81,User324,Role163,Dept1,324
Manager81,User325,Role162,Dept1,325
Manager81,User325,Role163,Dept1,325
Manager81,User326,Role163,Dept1,326
Manager81,User326,Role164,Dept1,326
Manager81,User327,Role163,Dept1,327
Manager81,User327,Role164,Dept1,327
Manager82,User328,Role164,Dept1,328
Manager82,User328,Role165,Dept1,328
Manager82,User329,Role164,Dept1,329
Manager82,User329,Role165,Dept1,329
Manager82,User330,Role165,Dept1,330
Manager82,User330,Role166,Dept1,330
Manager82,User331,Role165,Dept1,331
Manager82,User331,Role166,Dept1,331
Manager83,User332,Role166,Dept1,332
Manager83,User332,Role167,Dept1,332
Manager83,User333,Role166,Dept1,333
Manager83,User333,Role167,Dept1,333
Manager83,User334,Role167,Dept1,334
Manager83,User334,Role168,Dept1,334
Manager83,User335,Role167,Dept1,335
Manager83,User335,Role168,Dept1,335
Manager84,User336,Role168,Dept1,336
Manager84,User336,Role169,Dept1,336
Manager84,User337,Role168,Dept1,337
Manager84,User337,Role169,Dept1,337
Manager84,User338,Role169,Dept1,338
Manager84,User338,Role170,Dept1,338
Manager84,User339,Role169,Dept1,339
Manager84,User339,Role170,Dept1,339
Manager85,User340,Role170,Dept1,340
Manager85,User340,Role171,Dept1,340
Manager85,User341,Role170,Dept1,341
Manager85,User341,Role171,Dept1,341
Manager85,User342,Role171,Dept1,342
Manager85,User342,Role172,Dept1,342
Manager85,User343,Role171,Dept1,343
Manager85,User343,Role172,Dept1,343
Manager86,User344,Role172,Dept1,344
Manager86,User344,Role173,Dept1,344
Manager86,User345,Role172,Dept1,345
Manager86,User345,Role173,Dept1,345
Manager86,User346,Role173,Dept1,346
Manager86,User346,Role174,Dept1,346
Manager86,User347,Role173,Dept1,347
Manager86,User347,Role174,Dept1,347
Manager87,User348,Role174,Dept1,348
Manager87,User348,Role175,Dept1,348
Manager87,User349,Role174,Dept1,349
Manager87,User349,Role175,Dept1,349
Manager87,User350,Role175,Dept1,350
Manager87,User350,Role176,Dept1,350
Manager87,User351,Role175,Dept1,351
Manager87,User351,Role176,Dept1,351
Manager88,User352,Role176,Dept1,352
Manager88,User352,Role177,Dept1,352
Manager88,User353,Role176,Dept1,353
Manager88,User353,Role177,Dept1,353
Manager88,User354,Role177,Dept1,354
Manager88,User354,Role178,Dept1,354
Manager88,User355,Role177,Dept1,355
Manager88,User355,Role178,Dept1,355
Manager89,User356,Role178,Dept1,356
Manager89,User356,Role179,Dept1,356
Manager89,User357,Role178,Dept1,357
Manager89,User357,Role179,Dept1,357
Manager89,User358,Role179,Dept1,358
Manager89,User358,Role180,Dept1,358
Manager89,User359,Role179,Dept1,359
Manager89,User359,Role180,Dept1,359
Manager90,User360,Role180,Dept1,360
Manager90,User360,Role181,Dept1,360
Manager90,User361,Role180,Dept1,361
Manager90,User361,Role181,Dept1,361
Manager90,User362,Role181,Dept1,362
Manager90,User362,Role182,Dept1,362
Manager90,User363,Role181,Dept1,363
Manager90,User363,Role182,Dept1,363
Manager91,User364,Role182,Dept1,364
Manager91,User364,Role183,Dept1,364
Manager91,User365,Role182,Dept1,365
Manager91,User365,Role183,Dept1,365
Manager91,User366,Role183,Dept1,366
Manager91,User366,Role184,Dept1,366
Manager91,User367,Role183,Dept1,367
